processo_numero,solicitacao_data,solicitacao_hora,solicitacao_descricao,solicitacao_bairro,solicitacao_localidade,solicitacao_endereco,processo_ocorrencia,is_confirmed,latitude,longitude,location_strategy,ground_type,ground_amplitude,slope_degree,slope_percentage,danger_level,rain_day,rain_hour,elevation,solicitacao_data_hora
8043771721,2021/05/14,11:11,"USUÁRIA SOLICITA VISTORIA, POIS A BARREIRA DESLIZOU E O BARRO ESTÁ ENCOSTADO NA PAREDE DA CASA",DOIS IRMAOS,CGO. DA FORTUNA,"RUA SITIO SAPUCAIA, 160",Deslizamentos de Barreiras,2,-8.008497000000002,-34.9556663,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,19.0,1.7,36.0,2021/05/14 11:11:00
8062581521,2021/07/16,12:52,DESLIZAMENTO DE BARREIRA. A TERRA ATINGIU A CASA CAUSANDO GRANDES DANOS UMA RACHADURA ENORME DE CIMA A BAIXO. E INFILTRANDO AGUA PARA O RESTANTE DA CASA.,PASSARINHO,CGO. DA BICA,SUBIDA DO CORREGO CARROCEIRO N54,Deslizamentos de Barreiras,2,-7.9853767,-34.9286802,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,5.1,0.2,41.0,2021/07/16 12:52:00
8042796621,2021/05/13,12:56,SRA SOLICITA VISTORIA NA BARREIRA QUE DESLIZOU,DOIS IRMAOS,CGO. DA FORTUNA,RUA ESTRADA VELHA DOS MACACOS N100,Deslizamentos de Barreiras,2,-8.0092197,-34.95313,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.9,28.0,2021/05/13 12:56:00
8044280721,2021/05/14,17:26,"USUÁRIO INFORMA QUE HOUVE UM DESLIZAMENTO  DE BARREIRA , ELE INFORMA QUE A BARREIRA DA CASA DE CIMA ESTÁ COM O GRANDE RISCO DE CAIR NA CASA DELE, A ESPOSA FOI ATINGIDA, TEVE UMA FRATURA NA PERNA E PASSA BEM, SOLICITA UMA VISTORIA URGENTE, ORIENTADO A SAIR DO LOCAL.",DOIS IRMAOS,CGO. DA FORTUNA,RUA DA JAQUEIRA N22,Deslizamentos de Barreiras,2,-8.0092197,-34.95313,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.1,28.0,2021/05/14 17:26:00
8042634621,2021/05/13,11:21,USUÁRIO INFORMA QUE BARREIRA ESTA DESLIZANDO AOS POUCOS E SOLICITA LONAS PLASTICAS.,DOIS IRMAOS,CGO. DA FORTUNA,RUA JOAO LIMOEIRO N 602,Deslizamentos de Barreiras,2,-8.0092197,-34.95313,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,1.1,28.0,2021/05/13 11:21:00
8044249221,2021/05/14,16:50,BARREIRA CAIU HOJE PELA MANHÃ PRÓXIMO DE ATINGIR A CASA. COLOCAR LONA PLÁSTICA NÃO CAPINAR. EXISTE UM CANO DA COMPESA NESSA BARREIRA ATÉ O MOMENTO SEM VAZAMENTOS,DOIS IRMAOS,SITIO DOS PINTOS,3  TRAVESSA PARQUE SANTA MARIA N81,Deslizamentos de Barreiras,2,-8.0131212,-34.958266,google maps api,A2,0 a 40m,0 a 5º,0 a 15%,Baixa,19.0,0.3,23.0,2021/05/14 16:50:00
8042051021,2021/05/12,12:09,VISTORIA EM BARREIRA COM INFILTRAÇÃO E PEQUENAS EROSÕES. COM RISCO DE DESLIZAMENTO.,DOIS IRMAOS,CGO. DA FORTUNA,RUA JOÃO LIMOEIRO N 82B,Deslizamentos de Barreiras,2,-8.010395599999999,-34.9522451,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.5,0.4,28.0,2021/05/12 12:09:00
8041587421,2021/05/11,11:06,USUÁRIO INFORMA QUE BARREIRA ESTA DESLIZANDO AOS POUCOS E SOLICITA LONAS PLASTICAS.,DOIS IRMAOS,SITIO SAO BRAS,RUA SITIO SAO BRAS N 122,Deslizamentos de Barreiras,2,-8.0200959,-34.95843869999999,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,5.0,0.4,7.0,2021/05/11 11:06:00
8000363421,2021/01/04,16:19,"USUÁRIA SOLICITA VISTORIA POIS OCORREU DESLIZAMENTO DEIXANDO O BARRO ENCOSTADO EM SUA RESIDENCIA, TAMBÉM SOLICITA COLOCAÇÃO DE LONAS PLASTICAS NA BARREIRA.",DOIS UNIDOS,ALTO DO MARACANA,"SUBIDA DA MEDALHA MILAGROSA, N278",Deslizamentos de Barreiras,2,-8.0048126,-34.9089606,google maps api,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,2.1,0.1,43.0,2021/01/04 16:19:00
8042398021,2021/05/13,08:22,USUÁRIA INFORMA QUE HOUVE DESLIZAMENTO DE BARREIRA.,DOIS IRMAOS,CGO. DA FORTUNA,RUA JOÃO LIMOEIRO N 111,Deslizamentos de Barreiras,2,-8.009462599999999,-34.9529903,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,1.9,28.0,2021/05/13 08:22:00
8062333121,2021/07/15,13:23,SRA  SOLICITA VISTORIA NA BARREIRA QUE DESLIZOU,PASSARINHO,ALTO DA BICA,RUA ALTO DA BICA N237,Deslizamentos de Barreiras,2,-7.9840044,-34.9282865,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,5.4,0.0,41.0,2021/07/15 13:23:00
8060415021,2021/07/08,19:32,"USUÁRIO INFORMA QUE A BARREIRA DESLIZOU EM ABRIL, A EQUIPE FOI LÁ E COBRIU A BARREIRA COM LONAS, AGORA ELE INFORMA QUE TEM UM CANO NA BARREIRA QUE ESTÁ SAINDO ÁGUA, ESSA ÁGUA ESTÁ BATENDO NA BARREIRA E SÁBADO DIA 03/07/21 DESLIZOU MAIS UM POUCO DEVIDO AO CANO, SOLICITA VISTORIA.",PASSARINHO,ALTO SANTA TEREZA,RUA ALTO SO NOS DOIS N08,Deslizamentos de Barreiras,2,-7.988,-34.9265617,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.1,0.0,75.0,2021/07/08 19:32:00
8052350021,2021/06/10,14:57,SR SOLICITA A COLOCAÇAO DE LONAS E VISTORIA NA BARREIRA QUE DESLIZOU,PASSARINHO,PASSARINHO ALTO,RUA CORONEL PILAR N239,Deslizamentos de Barreiras,2,-7.9872346,-34.9184266,google maps api,LVd4,0 a 40m,0 a 5º,0 a 15%,Baixa,3.4,0.3,30.0,2021/06/10 14:57:00
8049384521,2021/06/01,10:00,"USUÁRIA SOLICITA VISTORIA, POIS A BARREIRA DESLIZOU",PASSARINHO,ALTO DA BICA,"RUA VARGEM LINDA, 24",Deslizamentos de Barreiras,2,-7.982698800000001,-34.9233483,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,1.1,0.0,50.0,2021/06/01 10:00:00
8031578221,2021/04/12,12:05,SR SOLICITA A COLOCAÇAO DE LONAS E CAPINAÇAO E VISTORIA INFORMA QUE UMA PARTE DELA DESLIZOU E QUASE ATINGIU A RESIDENCIA,DOIS IRMAOS,SITIO DOS PINTOS,RUA SITIO SAO BRAZ N120,Deslizamentos de Barreiras,2,-8.0185465,-34.9590977,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.1,16.0,2021/04/12 12:05:00
8055370221,2021/06/22,09:52,SOLICITA VISTORIA POIS VIZINHO FEZ UM PRIMEIRO ANDAR EM CIMA DA BARREIRA E A BARREIRA ESTA DESLIZANDO .,PASSARINHO,ALTO SANTA TEREZA,RUA SEMPRE LIVRE 70,Deslizamentos de Barreiras,2,-7.989225899999999,-34.9233662,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,1.5,0.1,40.0,2021/06/22 09:52:00
8054336521,2021/06/17,15:11,SOLICITA VISTORIA EM BARREIRA POIS A MESMA ENCONTRA/SE COM LONA PLÁSTICA MAS AINDA HOUVE DESLIZAMENTO POR BAIXO DA LONA.,PASSARINHO,CGO. SANTA TEREZA,RUA CORREGO SANTA TEREZA N159B,Deslizamentos de Barreiras,2,-7.987411,-34.9280032,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.3,0.2,47.0,2021/06/17 15:11:00
8033932821,2021/04/16,08:50,"USUÁRIO SOLICITA VISTORIA, INFORMA QUE HOUVE DESLIZAMENTO DA BARREIRA. PRECISA DE CAPINAÇÃO E COLOCAÇÃO DE LONA.",DOIS IRMAOS,CGO. DA FORTUNA,RUA JOÃO LIMOEIRO N 07 B,Deslizamentos de Barreiras,2,-8.0107644,-34.9526018,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,2.3,0.1,21.0,2021/04/16 08:50:00
8035130621,2021/04/20,09:59,"USUÁRIO SOLICITA VISTORIA, POIS A BARREIRA DESLIZOU",DOIS IRMAOS,CGO. DA FORTUNA,"RUA JOÃO LIMOEIRO, 147 A E B",Deslizamentos de Barreiras,2,-8.008290299999999,-34.9537559,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media,1.6,0.0,60.0,2021/04/20 09:59:00
8070192222,2022/06/21,08:30,a barreira esta deslizando aos poucos a mais de uma semana e necessita de vistoria com urgencia.,IBURA,UR 05,rua adriano vieira n 100,Deslizamentos de Barreiras,2,-8.131758999999999,-34.951858,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,0.6,0.0,32.0,2022/06/21 08:30:00
8030653021,2021/04/10,23:40,USUARIO INFORMA QUE ESTA CHOVENDO MUITO E ESTA DESLIZANDO . PRECISA DE URGÊNCIA DA EQUIPE NO LOCAL,DOIS IRMAOS,CGO. DA FORTUNA,RUA JOAO LIMOEIRO N 618,Deslizamentos de Barreiras,2,-8.0092197,-34.95313,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.2,0.4,28.0,2021/04/10 23:40:00
8030851721,2021/04/11,10:33,BARREIRA DESLIZOU ATINGIU A CASA EA DO VIZINHO.,DOIS IRMAOS,CGO. DA FORTUNA,RUA JOAO LIMOEIRO N 186,Deslizamentos de Barreiras,2,-8.0082147,-34.9536302,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,60.0,2021/04/11 10:33:00
8030816721,2021/04/11,09:31,"USUÁRIO SOLICITA VISTORIA, POIS A BARREIRA DESLIZOU E O BARRO ENCOSTOU NA CASA. PRECISA DE 3 LONAS E CAPINAÇÃO.",DOIS IRMAOS,CGO. DA FORTUNA,"RUA DA JAQUEIRA, 305",Deslizamentos de Barreiras,2,-8.010311999999999,-34.9544917,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,9.6,0.3,36.0,2021/04/11 09:31:00
8050426021,2021/06/04,10:42,"USUÁRIA SOLICITA VISTORIA, POIS A BARREIRA DESLIZOU.",PASSARINHO,ALTO SANTA TEREZA,"RUA SANTA BÁRBARA, 220",Deslizamentos de Barreiras,2,-7.9881739,-34.9280621,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.4,0.1,46.0,2021/06/04 10:42:00
8049176321,2021/05/31,15:23,SOLICITA VISTORIA EM BARREIRA E COLOCAÇÃO DE LONA PLÁSTICA PRECISA CAPINAR. OBS JÁ OUVE DESLIZAMENTO DE GRANDE PARTE DA BARREIRA. E AMEAÇANDO CAIR MAIS.,PASSARINHO,ALTO DA TELHA,RUA ALTO DA TELHA N901,Deslizamentos de Barreiras,2,-7.9850545,-34.9301999,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,7.4,0.2,61.0,2021/05/31 15:23:00
8034549321,2021/04/18,16:09,SRA SOLICITA VISTORIA NA RESIDENCIA INFORMA QUE A BARREIRA DESLIZOU E ATINGIU O MURO DA RESIDENCIA,DOIS IRMAOS,SITIO DOS PINTOS,JOAO LIMOEIRO N111,Deslizamentos de Barreiras,2,-8.0131212,-34.958266,google maps api,A2,0 a 40m,0 a 5º,0 a 15%,Baixa,16.3,2.0,23.0,2021/04/18 16:09:00
8031064921,2021/04/11,19:45,"USUÁRIO INFORMA QUE HOUVE A QUEDA PARCIAL DE UMA BARREIRA, CHEGANDO A ATINGIR PARTE DE UMA CASA, ELE INFORMA QUE NÃO HOUVE DANOS NA CASA E SOLICITA UMA VISTORIA.",DOIS IRMAOS,SITIO SAO BRAS,Rua do Sítio São Brás N113,Deslizamentos de Barreiras,2,-8.0185465,-34.9590977,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.3,16.0,2021/04/11 19:45:00
8044190821,2021/05/14,15:51,BARREIRA ESTÁ DESLIZANDO. COLOCAÇÃO DE LONA NÃO CAPINAR.,PASSARINHO,ALTO DA TELHA,RUA ALTO DA TELHA N 1003,Deslizamentos de Barreiras,2,-7.9833126,-34.930654,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.8,61.0,2021/05/14 15:51:00
8043367121,2021/05/13,20:27,"O USUARIO INFORMA QUE A BARREIRA DA RUA DESLIZOU BASTANTE,FAVOR VERIFICAR COM URGENCIA.",PASSARINHO,PASSARINHO ALTO,"RUA JERUSALEM, N 137",Deslizamentos de Barreiras,2,-7.9774989,-34.9168486,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.1,34.0,2021/05/13 20:27:00
8031098021,2021/04/11,22:10,deslizamento na barreira,DOIS IRMAOS,CGO. DA FORTUNA,joao limoeiro 208,Deslizamentos de Barreiras,2,-8.007997399999999,-34.9540086,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.1,60.0,2021/04/11 22:10:00
8043295021,2021/05/13,18:36,DESLIZAMENTO DE BARREIRA E COLOCAÇÃO DE LONAS PLÁSTICAS E CAPINAÇÃO.,PASSARINHO,ALTO DA TELHA,RUA ALTO DA TELHA N937,Deslizamentos de Barreiras,2,-7.9850545,-34.9301999,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.1,61.0,2021/05/13 18:36:00
8030527521,2021/04/10,14:20,USUÁRIA INFORMA QUE BARREIRA DESLIZOU MAIS ATINGIU A RESIDENCIA E ESTA COM RISCO DE MAIS DESLIZAMENTO.,DOIS IRMAOS,SITIO DOS PINTOS,RUA ARMANDO SANTOS N 32,Deslizamentos de Barreiras,2,-8.0131212,-34.958266,google maps api,A2,0 a 40m,0 a 5º,0 a 15%,Baixa,9.2,0.2,23.0,2021/04/10 14:20:00
8030768221,2021/04/11,07:41,DESLIZAMENTO DE BARREIRADESTRUINDO O MURO DE CONTENÇÃO INVADIU A CASA DO USUÁRIO.,DOIS IRMAOS,SITIO DOS PINTOS,RUA ALFREDO VIEIRA N01,Deslizamentos de Barreiras,2,-8.0131212,-34.958266,google maps api,A2,0 a 40m,0 a 5º,0 a 15%,Baixa,9.6,0.4,23.0,2021/04/11 07:41:00
8043291521,2021/05/13,18:30,DESLIZAMENTO DE BARREIRA PRÓXIMO DE ATINGIR A CASA EXISTE MUITA AGUA ESCORRENDO PELO QUE SOBROU DA BARREIRA. SOLICITA LONA PLÁSTICA. NÃO PRECISA CAPINAR.,PASSARINHO,CGO. SANTA TEREZA,CGO SANTA TEREZA N08,Deslizamentos de Barreiras,2,-7.9795661,-34.9181994,google maps api,LVd4,0 a 40m,0 a 5º,0 a 15%,Baixa,17.8,0.1,24.0,2021/05/13 18:30:00
8044046421,2021/05/14,14:11,"USUÁRIO INFORMA QUE ESTA OCORRENDO DESLIZAMENTOS NA BARREIRA E QUE ESTA PRÓXIMO AS CINCO CASAS LOCALIZADAS A CIMA DA BARREIRA, E PEDE A EQUIPE NO LOCAL.",PASSARINHO,PASSARINHO ALTO,"RUA BENFICA, N21A",Deslizamentos de Barreiras,2,-8.0578381,-34.8828969,google maps api,URBANO,0 a 20m,0 a 5º,0 a 10%,Baixa,19.0,0.9,11.0,2021/05/14 14:11:00
8043958021,2021/05/14,13:15,SRA SOLICITA VISTORIA NA BARREIRA QUE DESLIZOU E ATINGIU UMA PARTE DA COZINHA E SALA DA RESIDENCIA,PASSARINHO,CGO. DA BICA,RUA VITORIA REGIA N38,Deslizamentos de Barreiras,2,-7.9894225,-34.9281695,google maps api,LVd4,0 a 40m,0 a 5º,0 a 15%,Media,19.0,2.7,46.0,2021/05/14 13:15:00
8043126421,2021/05/13,16:31,DESLIZAMENTO DE PARTE DA BARREIRA ESTÁ BEM PRÓXIMO DE ATINGIR A CASA DO USUÁRIO. BARREIRA COM RISCO DE DESMORONAR MAIS.,PASSARINHO,PASSARINHO ALTO,RUA DA LINHA N20,Deslizamentos de Barreiras,2,-7.9788628,-34.9145999,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,17.8,0.4,69.0,2021/05/13 16:31:00
8043885221,2021/05/14,12:30,"verificar queda de barreira com vitimas, contato feito por um assessor de vereador com poucas informações.",PASSARINHO,ALTO DA BICA,Rua Samaria SN,Deslizamentos de Barreiras,2,-7.9840044,-34.9282865,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,19.0,0.4,41.0,2021/05/14 12:30:00
8044806921,2021/05/17,14:26,USUÁRIO INFORMA QUE BARREIRA ESTA DESLIZANDO AOS POUCOS E SOLICITA LONAS PLASTICAS.,PASSARINHO,CGO. DA TELHA,RUA BRUMAL N 12,Deslizamentos de Barreiras,2,-7.9844108,-34.9304761,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,0.9,0.0,61.0,2021/05/17 14:26:00
8037019521,2021/04/27,09:13,"USUÁRIA SOLICITA VISTORIA, POIS A CANALETA QUEBROU E ÁGUA SUJA ESTÁ DESCENDO PELA BARREIRA E ENTRANDO NA SUA CASA. OS ENTULHOS ESTÃO ENCOSTADO NA PAREDE DA SUA CASA E A BARREIRA ESTÁ DESLIZANDO",IBURA,UR 10,"RUA FLORIANO BARBOSA DE OLIVEIRA, 01",Deslizamentos de Barreiras,2,-8.1361793,-34.9494434,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,1.9,0.1,38.0,2021/04/27 09:13:00
8043867421,2021/05/14,12:10,"USUÁRIA SOLICITA VISTORIA, INFORMA BARREIRA ESTÁ DESLIZANDO E ATINGIU SUA CASA, BARRO JÁ ESTÁ CHEGANDO NA PORTA.",PASSARINHO,ALTO SANTA TEREZA,"RUA LEAL, N 44",Deslizamentos de Barreiras,2,-7.986999200000001,-34.9246531,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,19.0,0.4,42.0,2021/05/14 12:10:00
8022096722,2022/03/07,17:01,SRA SOLICITA VISTORIA NA BARREIRA,IBURA,LAGOA ENCANTADA,2TRV MINISTRO PASCHOAL CARLOS MAGNO N10,Deslizamentos de Barreiras,2,-8.126430299999999,-34.9477667,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,2.3,0.0,47.0,2022/03/07 17:01:00
8071245222,2022/06/22,16:20,"VERIFICAR SE A CASA TEM RISCO QUEDA, POIS COMEÇOU A SURGI RACHADURAS DEVIDO A CHUVA",ARRUDA,ARRUDA,RUA DESENHISTA EULINO SANTOS 35 A,Deslizamentos de Barreiras,2,-8.023784599999999,-34.88292430000001,google maps api,URBANO,0 a 40m,0 a 5º,0 a 15%,Baixa,57.8,1.3,4.0,2022/06/22 16:20:00
8065703222,2022/06/10,08:28,A BARREIRA ESTA DESLIZANDO E A COZINHA DA CASA ESTA TODA RACHADA,IBURA,IBURA DE BAIXO,RUA  RIO DOIS CEDROS N.436,Deslizamentos de Barreiras,2,-8.1198226,-34.9397775,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,4.7,0.1,47.0,2022/06/10 08:28:00
8064203622,2022/06/08,09:51,SOLICITA VISTORIA POIS A BARREIRA DESLIZOU E CAUSOU DANO A RUA RESIDENCIA ESTA CHEIA DE RACHADURAS,IBURA,JD. MONTE VERDE,3TR CHAPADA DO ARARIPE 55,Deslizamentos de Barreiras,2,-8.119308,-34.9600719,google maps api,PV1,20 a 100m,10 a 30º,0 a 60%,Baixa,0.1,0.1,40.0,2022/06/08 09:51:00
8042986021,2021/05/13,14:49,"SRA SOLICITA A COLOCAÇAO DE LONA, CAPINAÇAO E VISTORIA NA BARREIRA QUE ESTA DESLIZANDO",PASSARINHO,ALTO DA BICA,RUA CORREGO DO CARROCEIRO N13 B,Deslizamentos de Barreiras,2,-7.983085,-34.9294809,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,17.8,0.2,61.0,2021/05/13 14:49:00
8043815421,2021/05/14,11:39,"USUÁRIA SOLICITA VISTORIA, POIS A BARREIRA DESLIZOU E O BARRO ESTÁ ENCOSTADO NA PAREDE DA CASA",PASSARINHO,CGO. DA BICA,"SUBIDA DO JAPONÊS, 420",Deslizamentos de Barreiras,2,-7.9853767,-34.9286802,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,19.0,1.7,41.0,2021/05/14 11:39:00
8042926721,2021/05/13,14:10,COLOCAÇÃO DE LONA PLÁSTICA. NÃO PRECISA CAPINAR. UMA PEQUENA PARTE DA BARREIRA JÁ COMEÇOU A DESLIZAR.,PASSARINHO,CGO. SANTA TEREZA,3 TRAVESSA CGO. SANTA TEREZINHA N151,Deslizamentos de Barreiras,2,-7.987555200000001,-34.9282327,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.2,46.0,2021/05/13 14:10:00
8046426921,2021/05/21,10:00,"USUÁRIA SOLICITA VISTORIA, INFORMA QUE BARREIRA ESTÁ DESLIZANDO, POIS A LONA ESTA RASGADA.",PASSARINHO,ALTO DA TELHA,"RUA PRIMAVERA, N 44",Deslizamentos de Barreiras,2,-8.0561487,-34.8717013,google maps api,URBANO,0 a 20m,0 a 5º,0 a 10%,Baixa,5.0,1.0,11.0,2021/05/21 10:00:00
8043731521,2021/05/14,10:37,"USUÁRIA SOLICITA VISTORIA, INFORMA QUE ONTEM A EQUIPE FOI ATÉ O LOCAL MAIS A BARREIRA ESTAVA DESLIZANDO POUCO, MAS NA MADRUGA DESLIZOU MAIS DESCENDO MUITA LAMA ENTRANDO NAS CASAS, APRESENTANDO RISCO. MORADORES DESESPERADOS.",PASSARINHO,CGO. DA BICA,"RUA VITORIA REGIA, N 180",Deslizamentos de Barreiras,2,-7.989906700000001,-34.9280675,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,1.2,31.0,2021/05/14 10:37:00
8042759321,2021/05/13,12:37,"USUÁRIA SOLICITA VISTORIA, INFORMA QUE HOUVE DESLIZAMENTO DA BARREIRA QUE ATINGIU A CASA DEBAIXO.",PASSARINHO,CGO. DA BICA,RUA CHAGAS FERREIRA N 24,Deslizamentos de Barreiras,2,-8.006581299999999,-34.9088272,google maps api,URBANO,20 a 100m,10 a 30º,0 a 60%,Baixa,17.8,0.9,14.0,2021/05/13 12:37:00
8058555321,2021/07/03,09:51,"USUÁRIA SOLICITA COLOCAÇÃO DE LONAS PLASTICAS NA BARREIRA, INFORMA QUE A BARREIRA ESTA DESLIZANDO E O BARRO JÁ ESTA ENCOSTADO NO MURO DA SUA CASA.",IBURA,LAGOA ENCANTADA,"RUA MINISTRO PASCHOAL CARLOS MAGNO, N10",Deslizamentos de Barreiras,2,-8.126430299999999,-34.9477667,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,7.8,0.2,47.0,2021/07/03 09:51:00
8042667121,2021/05/13,11:43,USUÁRIO INFORMA QUE BARREIRA DESLIZOU NA PISTA E ESTA PRESO NO CARRO NA RUA POIS ESTA ATRAPALHANDO MOBILIDADE,PASSARINHO,CGO. SANTA TEREZA,CGO SANTA TEREZA,Deslizamentos de Barreiras,2,-8.0578381,-34.8828969,google maps api,URBANO,0 a 20m,0 a 5º,0 a 10%,Baixa,17.8,1.1,11.0,2021/05/13 11:43:00
8043625021,2021/05/14,09:23,"USUÁRIA SOLICITA VISTORIA, POIS A BARREIRA DESLIZOU E TEM UMA ÁRVORE ALTA COM RISCO DE CAIR EM CIMA DAS CASAS.",PASSARINHO,CGO. DA BICA,"TERCEIRA SUBIDA SANTA TEREZINHA, 567",Deslizamentos de Barreiras,2,-7.9853767,-34.9286802,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa,19.0,0.5,41.0,2021/05/14 09:23:00
8034250821,2021/04/16,15:31,"SOLICITA VISTORIA DA BARREIRA, INFORMA QUE ESTÁ CAINDO NO QUINTAL.",IBURA,JD. MONTE VERDE,"RUA PICO DA NEBLINA, N 72",Deslizamentos de Barreiras,2,-8.118395099999999,-34.9562286,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,2.3,0.0,83.0,2021/04/16 15:31:00
8017477821,2021/02/28,11:25,"USUÁRIO SOLICITA VISTORIA, POIS A BARREIRA DESLIZOU E A CASA CORRE O RISCO DE CAIR",DOIS IRMAOS,CGO. DA FORTUNA,"AV. PROFESSOR CLAUDIO SELVA, 178",Deslizamentos de Barreiras,2,-8.0091111,-34.9549205,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media,6.7,0.1,36.0,2021/02/28 11:25:00
8043647421,2021/05/14,09:36,USUÁRIA INFORMA QUE BARREIRA DESLIZOU ENCOSTO NA PAREDE A RESIDENCIA E TEM UMA ARVORE UM CIMA COM RISCO DE QUEDA.,PASSARINHO,ALTO SO NOS DOIS,RUA ALTO SO NOS DOIS N 28,Deslizamentos de Barreiras,2,-7.9909874,-34.9280771,google maps api,LVd4,0 a 40m,0 a 5º,0 a 15%,Media,19.0,0.5,31.0,2021/05/14 09:36:00
8043631021,2021/05/14,09:24,"USUÁRIO SOLICITA VISTORIA, INFORMA QUE AS LONAS RASGARAM E HOUVE PEQUENO DESLIZAMENTO DA BARREIRA.",PASSARINHO,VILA DA AMIZADE,"RUA VALE DO PIAUI, SN",Deslizamentos de Barreiras,2,-8.0578381,-34.8828969,google maps api,URBANO,0 a 20m,0 a 5º,0 a 10%,Baixa,19.0,0.5,11.0,2021/05/14 09:24:00
8017472621,2021/02/28,11:02,USUÁRIO SOLICITA VISTORIA EM CASA DO VIZINHO ACIMA DA BARREIRA POIS A MESMA ENCONTRA/SE COM RISCO DE CAIR DEVIDO A UM DESLIZAMENTO QUE HOUVE RECENTEMENTE DEVIDO AS FORTES CHUVAS E A UM CANO QUEBRADO. CASA POSSUI DIVERSAS RACHADURAS EO ALICERCE ENCONTRA/SE EXPOSTO. FAVOR VERIFICAR.,DOIS IRMAOS,CGO. DA FORTUNA,AVENIDA PROFESSOR CLAUDIO SELVA N178,Deslizamentos de Barreiras,2,-8.0083434,-34.958808,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Baixa,6.7,0.1,9.0,2021/02/28 11:02:00
8057688021,2021/07/01,07:08,SOLICITA VISTORIA POIS A BARREIRA ESTA DESLIZANDO E ATINGIU A CASA DE BAIXO .,IBURA,LAGOA ENCANTADA,RUA DR CESAR MONTEZUMA 149,Deslizamentos de Barreiras,2,-8.128644699999999,-34.9511438,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,10.4,0.1,38.0,2021/07/01 07:08:00
8042538721,2021/05/13,10:28,"USUÁRIO SOLICITA VISTORIA PARA BARREIRA DESLIZANDO, INFORMA QUE CASAS ESTÃO APRESENTANDO RISCO.",PASSARINHO,CGO. SANTA TEREZA,"RUA CORRÉGO SANTA TEREZINHA, N 08",Deslizamentos de Barreiras,2,-7.9874752,-34.9281589,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.2,47.0,2021/05/13 10:28:00
